StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,"Play2 ","Plane2 ",MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,"MrAB4 ","Play1 ","Plane1 ",Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,"Age ",Income,Education,Residence,Native language,Debriefing,FL_5_DO_FL_14,FL_5_DO_FL_15,FL_5_DO_FL_16,FL_5_DO_FL_17
2022-09-15 12:39:07,2022-09-15 12:51:37,0,100,749,1,2022-09-15 12:51:37,R_1qgj0ddBhcaVoIM,anonymous,LT,1,1,1,0,0,0,0,8,3,3,3,2,0,0,0,0,2,1,1,2,0,10,0,10,2,3,3,3,3,1,1,5,1,3,2,3,4,2,47,6,21,100,17,1,1,4,2,3
2022-09-15 12:34:57,2022-09-15 13:00:47,0,100,1549,1,2022-09-15 13:00:47,R_1LG8Q3TdSZpsFse,anonymous,LT,0.8999999761581421,1,3,0,5,0,10,5,1,5,5,1,5,5,5,10,1,1,2,2,10,10,10,10,1,5,1,5,2,2,1,5,1,3,2,4,4,1,32,7,17.5,100,17,1,1,4,3,2
2022-09-15 13:00:00,2022-09-15 13:13:30,0,100,810,1,2022-09-15 13:13:31,R_3CV1Ne09qYCqLF1,anonymous,LT,1,1,3,0,5,0,10,5,1,1,1,2,5,5,5,5,3,1,1,1,5,5,5,5,2,1,1,1,3,2,1,2,1,3,2,3,4,2,38,6,18,100,17,1,3,1,4,2
2022-09-15 15:00:37,2022-09-15 15:20:59,0,100,1221,1,2022-09-15 15:20:59,R_3sv39roZC1pQMPj,anonymous,LT,0.8999999761581421,1,2,5,5,5,10,4,1,5,5,1,5,5,5,10,1,1,3,1,5,5,10,10,2,3,4,1,1,1,1,2,1,3,2,1,4,2,40,6,24,100,17,1,4,1,3,2
2022-09-15 11:41:41,2022-09-15 15:28:37,0,100,13615,1,2022-09-15 15:28:37,R_3qvpTQzyEhlLoJw,anonymous,LT,1,1,1,0,0,0,0,3,2,4,3,1,5,5,10,10,2,1,3,2,10,10,10,10,2,2,4,3,2,1,3,3,1,3,2,1,5,2,30,3,18,100,17,1,4,1,3,2
2022-09-15 20:08:08,2022-09-15 20:16:40,0,100,512,1,2022-09-15 20:16:41,R_23azsNgNXLZ7CXj,anonymous,LT,1,1,1,0,5,0,10,3,5,3,3,2,0,5,0,10,1,1,2,1,0,10,0,10,2,5,3,3,3,1,1,2,1,3,2,1,4,2,44,6,24,100,17,1,1,2,3,4
2022-09-15 20:32:22,2022-09-15 20:42:59,0,100,637,1,2022-09-15 20:43:01,R_1oGWvhTATB2TmIH,anonymous,LT,1,1,1,0,5,0,10,5,5,2,4,2,0,5,0,5,1,2,1,1,0,5,0,10,2,5,2,4,3,2,1,5,2,4,3,4,3,2,53,3,15,100,17,2,3,1,2,4
2022-09-15 22:35:25,2022-09-15 22:46:40,0,100,674,1,2022-09-15 22:46:40,R_3Rg7uaZWbsEKeJZ,anonymous,LT,1,1,1,0,5,0,10,20,5,3,5,2,5,5,5,10,1,1,1,1,10,15,10,10,2,5,3,5,1,1,1,100,1,3,2,1,4,2,41,6,22,100,17,1,4,3,1,2
2022-09-16 06:14:02,2022-09-16 06:16:32,0,100,150,1,2022-09-16 06:16:32,R_2TobpPTxNAL9ykN,anonymous,LT,1,1,3,0,5,0,10,20,1,5,5,1,5,7,10,12,3,1,2,3,5,10,10,15,1,5,4,1,3,1,3,5,1,1,2,1,5,2,36,4,16,100,17,1,3,4,1,2
2022-09-16 07:27:36,2022-09-16 10:07:41,0,100,9604,1,2022-09-16 10:07:41,R_1gjrq3UXKPodNtN,anonymous,LT,1,1,3,0,5,0,7,2,2,3,3,1,0,5,0,7,3,1,3,2,0,10,0,10,1,3,2,4,2,1,3,2,1,3,2,1,4,1,23,5,17,100,17,1,1,3,2,4
2022-09-19 10:08:46,2022-09-19 10:11:18,0,100,151,1,2022-09-19 10:11:18,R_2z8YeJBRewF5906,anonymous,LT,1,1,3,0,5,10,10,15,1,5,5,2,5,5,10,10,3,1,1,3,10,10,10,10,2,5,3,1,3,1,1,5,1,1,2,1,5,2,32,4,20,100,17,1,4,1,3,2
2022-09-20 13:44:09,2022-09-20 14:33:55,0,100,2986,1,2022-09-20 14:33:55,R_1kYr3OLKuFwxUna,anonymous,LT,1,1,1,5,5,10,10,24,5,1,1,2,5,5,10,10,3,2,1,3,10,10,10,10,2,5,1,2,1,2,1,5,3,2,2,2,5,1,45,2,12,100,17,1,2,4,3,1
2022-09-20 14:43:54,2022-09-20 15:01:57,0,100,1082,1,2022-09-20 15:01:58,R_0v4tytivdnrDw2J,anonymous,LT,0.8999999761581421,1,1,0,10,0,20,10,4,4,2,2,5,10,10,20,1,2,2,2,10,10,10,20,2,4,2,1,2,2,1,5,2,4,3,4,5,2,39,4,19,100,17,1,2,4,1,3
2022-09-20 16:24:10,2022-09-20 16:39:13,0,100,903,1,2022-09-20 16:39:14,R_qRC50FqoJHuurSN,anonymous,LT,1,1,2,5,10,10,20,5,5,5,4,2,5,10,10,20,1,1,2,2,10,10,10,10,2,5,5,4,1,1,1,5,1,3,2,4,3,1,55,1,20,100,17,1,2,1,3,4
2022-09-20 19:47:07,2022-09-20 20:13:00,0,100,1553,1,2022-09-20 20:13:00,R_uyOKq7ptMUj67ol,anonymous,LT,1,1,3,0,5,0,5,2,4,1,5,2,5,10,5,10,3,1,1,2,5,10,5,10,2,5,5,4,2,1,2,5,2,3,1,1,5,2,40,4,6,100,17,1,4,2,3,1
2022-09-20 20:10:25,2022-09-20 20:18:19,0,100,473,1,2022-09-20 20:18:20,R_1g15KfA6VR9WkH4,anonymous,LT,1,1,1,0,5,0,10,3,2,2,2,2,0,5,0,10,1,2,3,2,0,5,0,10,2,2,2,2,1,2,3,1,1,3,1,3,3,1,27,3,15,100,17,1,1,3,4,2
2022-09-20 18:17:50,2022-09-20 20:43:07,0,100,8716,1,2022-09-20 20:43:07,R_27EeGONUFt7yqsg,anonymous,LT,0.8999999761581421,1,2,0,5,0,10,15,1,5,5,2,0,5,0,10,2,1,3,1,0,5,0,10,2,5,1,1,2,1,1,5,1,3,2,1,4,2,30,6,16,100,17,1,4,2,3,1
2022-09-21 08:29:56,2022-09-21 08:52:59,0,100,1382,1,2022-09-21 08:53:00,R_2f5bCwCMne9pnTb,anonymous,LT,1,1,3,5,5,5,10,10,3,3,3,2,5,10,5,10,1,1,3,1,5,10,5,10,2,3,3,3,2,1,3,5,1,3,2,3,4,2,24,4,16,100,17,1,3,2,1,4
2022-09-21 10:17:06,2022-09-21 10:25:19,0,100,492,1,2022-09-21 10:25:19,R_2EBkwlIzQe1KzZy,anonymous,LT,1,1,1,0,5,0,10,3,1,5,5,1,5,5,5,10,3,1,3,1,10,10,10,15,1,1,5,3,2,2,3,1,1,1,2,4,5,2,24,6,18,100,17,1,4,1,3,2
2022-09-21 11:24:58,2022-09-21 11:40:16,0,100,917,1,2022-09-21 11:40:18,R_2f3vZWQSpqQzOf8,anonymous,LT,1,1,2,0,5,0,10,10,1,5,5,2,5,5,10,10,1,1,2,1,5,10,10,10,2,4,2,2,2,1,1,5,1,3,2,1,5,1,27,2,20,100,17,1,2,1,4,3
2022-09-21 12:39:25,2022-09-21 12:48:00,0,100,515,1,2022-09-21 12:48:00,R_SVnvPOH4crnfp6h,anonymous,LT,1,1,2,0,5,0,10,5,1,5,5,1,5,7,5,12,2,1,2,1,5,10,10,15,2,5,4,1,2,2,3,15,1,1,2,2,5,2,45,4,16,100,17,1,2,4,1,3
2022-09-21 13:13:07,2022-09-21 13:20:01,0,100,413,1,2022-09-21 13:20:01,R_5aMnt0CxVgpfkdP,anonymous,LT,0.8999999761581421,1,3,5,5,10,10,20,1,5,5,2,5,5,10,10,3,1,2,3,5,5,10,10,2,5,5,1,3,1,1,5,1,3,2,1,4,2,52,5,20,100,17,1,2,3,1,4
2022-09-21 12:22:58,2022-09-21 13:51:50,0,100,5332,1,2022-09-21 13:51:50,R_2AKBcpMRO7yre3U,anonymous,LT,1,1,3,5,5,10,10,10,1,5,5,2,5,5,10,10,3,2,1,2,10,10,10,10,2,5,1,5,3,2,1,5,3,4,3,4,4,2,41,5,12,100,17,1,4,2,3,1
2022-09-21 17:12:51,2022-09-21 17:25:20,0,100,749,1,2022-09-21 17:25:20,R_31NkighyseWV43A,anonymous,LT,1,1,1,0,5,0,10,15,1,3,4,2,5,5,10,10,2,1,1,2,10,10,10,10,2,3,1,1,2,2,1,3,1,3,2,4,5,1,21,6,15,100,17,1,2,3,1,4
2022-09-21 16:53:28,2022-09-21 17:27:57,0,100,2069,1,2022-09-21 17:27:57,R_2wTOT6ODcRIZ33R,anonymous,LT,1,1,3,0,0,0,0,12,1,4,2,2,5,5,10,10,3,1,3,3,5,10,10,10,2,5,1,2,3,2,1,4,1,4,3,4,4,2,37,5,18,100,17,1,2,4,1,3
2022-09-21 17:33:50,2022-09-21 17:43:28,0,100,577,1,2022-09-21 17:43:28,R_3iWmlAkA7JvXKEb,anonymous,LT,0.8999999761581421,1,3,0,5,0,5,10,4,2,4,2,0,5,0,10,1,1,2,2,10,10,10,10,2,5,1,5,2,1,1,10,1,3,1,4,4,2,44,6,22,100,17,1,1,2,4,3
2022-09-21 17:25:22,2022-09-21 17:45:47,0,100,1225,1,2022-09-21 17:45:48,R_2qEokwxxRp17cgz,anonymous,LT,1,1,1,5,5,5,10,3,5,5,1,2,5,10,5,10,3,1,3,3,10,10,10,20,2,5,5,5,3,1,3,3,1,3,3,4,3,2,51,2,2,100,19,1,3,4,2,1
2022-09-21 18:30:05,2022-09-21 18:44:59,0,100,894,1,2022-09-21 18:45:00,R_AjtfSIRouzUqUEx,anonymous,LT,1,1,1,0,7,0,12,9,4,2,3,2,0,7,0,12,1,1,3,2,0,10,0,12,2,4,2,3,2,1,3,9,1,3,3,4,5,2,25,2,15,100,17,1,3,2,1,4
2022-09-21 20:42:24,2022-09-21 20:51:41,0,100,556,1,2022-09-21 20:51:41,R_3GiYGcAHEA3SVqR,anonymous,LT,1,1,1,0,5,0,10,10,1,3,3,2,5,5,10,10,1,1,2,2,10,10,10,10,1,3,2,3,2,1,1,2,1,3,2,3,5,2,23,1,17,100,17,1,4,1,3,2
2022-09-22 09:03:45,2022-09-22 09:17:51,0,100,845,1,2022-09-22 09:17:51,R_2TtaLnMqwTOek2M,anonymous,LT,1,1,1,0,5,0,10,5,2,1,3,2,0,5,0,10,1,1,2,2,0,10,0,10,2,3,3,2,2,1,1,3,1,3,2,2,4,1,31,6,17,100,17,1,4,2,1,3
2022-09-22 09:51:12,2022-09-22 10:06:07,0,100,895,1,2022-09-22 10:06:07,R_22xYFd8kMAPeHC7,anonymous,LT,1,1,3,0,5,0,10,5,1,4,5,2,5,5,8,10,2,1,3,2,10,10,9,10,1,4,3,2,2,1,3,4,1,3,3,4,4,1,33,3,18,100,17,1,4,1,3,2
2022-09-22 10:34:05,2022-09-22 10:42:28,0,100,503,1,2022-09-22 10:42:29,R_07lry2jx5yvTQoF,anonymous,LT,1,1,3,0,5,0,5,5,4,1,5,1,5,10,10,15,3,2,2,3,5,10,10,15,1,5,1,5,3,2,1,2,1,3,2,1,3,2,23,4,17,100,17,1,4,1,2,3
2022-09-22 10:59:23,2022-09-22 11:16:15,0,100,1011,1,2022-09-22 11:16:15,R_1rptWFhoBHzOQ0O,anonymous,LT,0.699999988079071,1,1,0,5,0,10,3,2,3,5,2,5,5,10,10,1,2,3,2,10,10,10,10,2,2,3,3,2,2,3,3,1,4,2,4,4,1,30,6,18,100,17,1,2,3,4,1
2022-09-15 10:32:01,2022-09-15 11:10:01,0,11,2279,0,2022-09-22 11:16:38,R_2BgSbhRioZGXWf1,anonymous,LT,0.8999999761581421,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,3,2,1
2022-09-22 11:06:57,2022-09-22 11:20:13,0,100,795,1,2022-09-22 11:20:13,R_2zcKscvXmdzBDRQ,anonymous,LT,0.8999999761581421,1,1,0,5,0,10,3,5,4,3,2,5,5,10,10,1,1,3,2,10,10,10,10,1,5,3,5,3,2,3,3,1,3,2,1,5,2,49,6,21,100,17,1,4,3,2,1
