StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,Play2,"Plane2 ",MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,"MrAB4 ","Play1 ","Plane1 ",Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,"Age ",Income,Education,Residence,Native language,Debriefing,FL_5_DO_FL_14,FL_5_DO_FL_15,FL_5_DO_FL_16,FL_5_DO_FL_17
2022-09-12 18:03:09,2022-09-12 19:46:22,0,50,6193,0,2022-09-19 19:46:26,R_3G6BMMGSaLjHFbv,anonymous,EN,1,1,3,,,,,,,,,,10,20,20,30,1,2,3,2,20,20,20,30,2,4,2,2,2,2,3,3,,,,,,,,,,,,,4,3,2,1
2022-09-27 17:52:36,2022-09-27 18:03:11,0,100,635,1,2022-09-27 18:03:12,R_2DXOBzHvgcn859N,anonymous,EN,1,1,3,10,10,20,20,10,5,3,3,2,10,10,20,20,3,2,1,3,20,20,20,20,2,5,2,2,3,2,1,5,1,3,2,4,5,2,47,6,25,66,26,1,3,2,1,4
2022-09-27 17:31:12,2022-09-27 18:04:43,0,100,2010,1,2022-09-27 18:04:43,R_1LwB2kVJcJKuaM2,anonymous,EN,1,1,1,0,15,0,20,20,1,5,5,2,10,15,20,20,1,1,2,1,20,30,20,20,2,1,5,5,1,1,2,10,1,3,3,2,4,2,61,6,31,66,26,1,2,1,4,3
2022-09-27 17:46:32,2022-09-27 18:05:29,0,100,1136,1,2022-09-27 18:05:29,R_3gUfHdJErQaBi7G,anonymous,EN,1,1,3,10,10,20,20,10,4,1,3,2,10,10,20,20,1,1,2,2,20,20,20,20,2,2,5,4,2,1,2,10,1,3,2,2,4,1,46,6,17,66,7,1,4,2,1,3
2022-09-27 18:02:23,2022-09-27 18:12:13,0,100,589,1,2022-09-27 18:12:13,R_1hKz6Vdo9qwrDlI,anonymous,EN,1,1,3,10,20,20,30,50,3,3,2,2,10,20,20,30,2,1,2,1,10,20,20,20,2,3,3,2,2,1,2,20,2,3,2,4,4,1,44,6,14,66,26,1,2,4,1,3
2022-09-27 17:55:41,2022-09-27 18:24:49,0,100,1747,1,2022-09-27 18:24:49,R_1OrS4QtPvl3k9Iy,anonymous,EN,0.8999999761581421,1,3,10,10,20,20,6,1,5,5,1,10,10,20,20,3,1,2,2,20,20,20,20,1,1,5,5,2,2,1,5,1,3,3,4,5,2,33,5,20,66,26,1,1,2,4,3
2022-09-27 18:18:55,2022-09-27 18:38:00,0,100,1145,1,2022-09-27 18:38:01,R_3khNpeLkHEqbSU9,anonymous,EN,1,1,3,0,0,0,0,100,1,5,1,2,10,10,10,10,3,1,2,3,20,20,20,20,2,3,5,4,3,2,2,100,1,3,2,4,3,2,46,6,25,66,7,1,4,3,2,1
2022-09-27 18:31:39,2022-09-27 18:53:53,0,100,1334,1,2022-09-27 18:53:53,R_3qaFFUIBSTVfk4X,anonymous,EN,1,1,2,0,20,0,30,35,5,3,4,2,10,50,20,50,3,2,1,3,20,30,20,30,2,2,1,2,3,2,1,35,1,3,3,4,4,2,25,2,16,66,7,1,1,3,2,4
2022-09-27 18:41:49,2022-09-27 18:59:33,0,100,1064,1,2022-09-27 18:59:34,R_2ylbDnGYRqOCTEL,anonymous,EN,1,1,2,10,20,20,30,30,2,4,3,2,10,20,20,30,1,2,1,2,20,30,20,30,2,2,4,2,1,2,1,10,1,1,2,1,4,1,26,1,18,66,7,1,3,4,1,2
2022-09-27 18:45:33,2022-09-27 19:00:43,0,100,910,1,2022-09-27 19:00:44,R_3IRxjMvYjycjmed,anonymous,EN,1,1,1,0,0,0,0,20,1,5,4,2,0,10,0,10,2,1,2,2,0,10,0,20,2,4,2,5,2,1,2,10,1,3,2,4,5,1,39,6,15,66,26,1,4,3,2,1
2022-09-27 18:54:38,2022-09-27 19:07:42,0,100,783,1,2022-09-27 19:07:42,R_x4vQ9ETZfsK7VtL,anonymous,EN,1,1,3,10,10,10,10,5,3,3,3,1,10,10,20,20,3,1,1,3,20,20,20,20,1,3,1,3,2,1,1,5,4,4,3,4,4,2,42,5,24,66,1,1,4,1,3,2
2022-09-27 18:47:08,2022-09-27 19:10:13,0,100,1384,1,2022-09-27 19:10:13,R_1CEI7tc3JxOKUh2,anonymous,EN,1,1,3,10,10,20,20,15,2,5,2,2,10,10,20,20,1,1,3,1,20,20,20,20,2,5,1,5,2,1,3,5,1,4,2,4,5,2,59,7,17,185,26,2,1,4,2,3
2022-09-27 18:44:10,2022-09-27 19:11:29,0,100,1638,1,2022-09-27 19:11:30,R_2t06ltNtYwtcEqh,anonymous,EN,1,1,3,0,0,0,0,35,1,5,3,2,10,10,20,20,3,2,1,2,10,10,20,20,2,1,5,1,1,2,1,15,2,3,3,4,5,1,26,1,16,66,7,1,2,4,1,3
2022-09-27 18:46:17,2022-09-27 19:15:15,0,100,1738,1,2022-09-27 19:15:16,R_u98SBEbkdp5ViHD,anonymous,EN,1,1,1,0,0,0,0,0,4,1,4,2,10,10,20,20,1,1,1,2,10,10,20,20,2,4,4,1,3,1,1,0,1,3,2,4,4,1,56,5,25,66,26,1,3,2,1,4
2022-09-27 17:06:22,2022-09-27 19:18:01,0,100,7898,1,2022-09-27 19:18:02,R_1DUQRmGs5jGQOMW,anonymous,EN,0.8999999761581421,1,3,0,10,0,20,20,1,5,5,1,10,10,10,10,1,2,2,2,10,10,20,20,2,1,5,5,3,2,1,8.00,1,3,3,4,5,2,37,2,17,66,26,1,4,2,1,3
2022-09-27 18:46:09,2022-09-27 19:40:52,0,100,3283,1,2022-09-27 19:40:52,R_5A6inbUXhkpS7WV,anonymous,EN,0.8999999761581421,1,3,10,10,20,20,50,2,4,4,2,10,10,20,20,3,1,2,2,20,20,20,20,2,2,2,5,2,1,1,50,1,3,3,1,4,2,40,6,22,66,26,1,2,3,1,4
2022-09-27 19:33:01,2022-09-27 19:42:15,0,100,553,1,2022-09-27 19:42:15,R_3I4dTRZ9LBe0yGk,anonymous,EN,1,1,2,20,40,40,40,50,1,5,5,1,10,20,20,30,2,2,1,2,10,40,50,60,2,1,1,1,1,2,1,10,1,4,3,4,4,2,18,7,12,66,7,1,3,1,4,2
2022-09-27 19:09:55,2022-09-27 19:42:29,0,100,1954,1,2022-09-27 19:42:29,R_9SJTQL8PgooF37b,anonymous,EN,0.8999999761581421,1,1,0,0,0,0,20,3,4,4,1,5,10,0,10,1,1,3,2,5,10,10,20,1,3,3,3,3,2,2,20,1,4,1,4,4,1,27,1,7,66,7,1,2,3,4,1
2022-09-27 19:27:48,2022-09-27 19:45:23,0,100,1054,1,2022-09-27 19:45:23,R_1eUBzu6sdhOphlQ,anonymous,EN,1,1,1,0,10,0,20,50,1,3,3,2,10,10,20,20,1,1,2,1,10,10,20,20,2,3,1,3,2,1,2,50,1,3,2,4,5,1,34,6,22,66,7,1,3,1,2,4
2022-09-27 19:22:10,2022-09-27 19:56:23,0,100,2053,1,2022-09-27 19:56:23,R_2Xb2vFdKNMh23VS,anonymous,EN,1,1,3,10,10,20,20,7,1,5,5,1,10,10,20,20,3,1,2,2,20,20,20,20,1,1,5,5,2,1,1,7,1,3,2,2,5,2,42,4,16,66,7,1,4,1,2,3
2022-09-27 19:16:53,2022-09-27 20:00:24,0,100,2611,1,2022-09-27 20:00:25,R_1HeivwOc9QB5FIk,anonymous,EN,1,1,1,0,0,0,0,40,3,3,3,2,0,0,0,0,1,1,2,2,10,10,0,0,2,5,1,4,2,2,1,15,1,3,3,4,5,2,21,7,15,66,7,1,1,2,3,4
2022-09-27 19:28:23,2022-09-27 20:01:08,0,100,1965,1,2022-09-27 20:01:08,R_2zzKzlZQAEk5J3R,anonymous,EN,0.800000011920929,1,2,10,20,20,20,20,1,5,5,1,10,20,20,20,2,1,2,2,10,20,20,20,1,1,5,5,1,1,2,20,1,3,2,2,4,1,36,2,22,66,7,1,4,2,1,3
2022-09-27 19:30:00,2022-09-27 20:06:34,0,100,2194,1,2022-09-27 20:06:35,R_2YfvCXT43epvaui,anonymous,EN,1,1,3,0,0,0,0,50,5,1,5,2,20,20,20,20,3,1,1,2,20,20,20,20,2,5,1,5,3,1,1,30,1,3,2,1,3,2,60,6,16,187,1,1,4,3,2,1
2022-09-27 19:49:26,2022-09-27 20:11:44,0,100,1338,1,2022-09-27 20:11:44,R_1Q6ClZCA4pGWhEE,anonymous,EN,1,1,3,10,10,20,20,10,4,4,4,2,10,10,20,20,3,1,3,3,20,20,20,20,2,3,4,2,2,2,3,5,1,3,3,4,4,1,32,6,20,66,26,1,3,4,1,2
2022-09-27 20:10:45,2022-09-27 20:29:21,0,100,1116,1,2022-09-27 20:29:22,R_2aFvHYAB6gUyPE9,anonymous,EN,1,1,3,20,20,25,30,15,4,3,2,1,20,20,25,30,1,1,1,3,20,20,25,30,1,4,3,2,2,2,1,15,1,3,3,4,3,1,18,7,17,66,26,1,4,2,3,1
2022-09-27 21:08:16,2022-09-27 21:18:33,0,100,617,1,2022-09-27 21:18:34,R_1LtZgg4NvYU0w2k,anonymous,EN,1,1,2,10,20,20,40,40,1,5,5,2,10,20,20,30,2,2,2,2,10,20,20,40,2,5,4,2,1,2,2,5,1,3,2,1,4,2,47,6,20,66,26,1,3,2,1,4
2022-09-27 21:16:01,2022-09-27 21:39:33,0,100,1411,1,2022-09-27 21:39:34,R_bJFClzvWjXVpAw9,anonymous,EN,1,1,3,0,100,0,100,15,2,2,1,1,50,100,50,100,1,1,2,2,50,120,50,120,1,5,1,1,2,1,2,15,3,4,3,2,4,1,18,7,15,66,26,1,2,1,3,4
2022-09-27 18:43:03,2022-09-27 21:47:56,0,100,11093,1,2022-09-27 21:47:57,R_1pMOsH3EpWBRYNs,anonymous,EN,1,1,2,10,10,20,20,30,4,4,4,2,10,10,20,20,3,1,2,2,20,20,20,20,2,4,4,4,1,1,2,30,1,3,1,2,4,2,50,3,44,66,7,1,4,1,2,3
2022-09-27 22:29:50,2022-09-27 22:54:14,0,100,1464,1,2022-09-27 22:54:15,R_2CkUvlEmPOm1NZM,anonymous,EN,1,1,3,0,10,0,20,10,5,5,1,2,0,10,0,20,1,1,2,2,20,20,20,20,2,5,3,1,3,1,2,10,1,3,2,2,4,1,54,6,28,66,26,1,4,1,3,2
2022-09-27 22:38:14,2022-09-27 23:14:35,0,100,2180,1,2022-09-27 23:14:35,R_AzKh9Qr7CgcmMUx,anonymous,EN,0.8999999761581421,1,1,0,0,0,0,20,1,5,1,1,10,10,20,20,1,2,2,2,10,20,20,20,1,5,1,1,1,2,3,15,2,3,1,4,4,2,23,1,3,66,7,1,4,3,1,2
2022-09-27 23:03:24,2022-09-27 23:26:58,0,100,1414,1,2022-09-27 23:26:59,R_2OIT4GusgJ9tlfN,anonymous,EN,1,1,2,0,10,0,10,18,2,4,2,2,10,10,10,10,3,1,2,2,20,20,20,20,2,4,2,4,3,2,1,18,1,3,3,4,4,2,42,6,21,66,26,1,4,1,2,3
2022-09-27 23:42:33,2022-09-27 23:54:58,0,100,744,1,2022-09-27 23:54:58,R_2zP8y6oEq6eVq14,anonymous,EN,,1,2,10,10,20,20,50,5,1,5,2,10,10,20,20,2,2,3,2,10,10,20,20,2,5,1,5,3,2,3,30,1,3,3,4,5,1,22,1,17,66,7,1,2,4,3,1
2022-09-27 23:34:54,2022-09-28 00:02:37,0,100,1662,1,2022-09-28 00:02:37,R_3rS3O0xzcvVh3GK,anonymous,EN,0.800000011920929,1,3,0.00,0.00,0.00,0.00,10.00,1,5,3,2,0.00,10.00,0.00,15.00,2,1,2,1,0.00,10.00,0.00,10.00,2,4,2,3,3,2,3,5.00,1,3,3,1,5,2,38,6,24,66,26,1,4,1,3,2
2022-09-28 00:32:24,2022-09-28 00:55:01,0,100,1357,1,2022-09-28 00:55:01,R_6f0RZJNDh8PdMWJ,anonymous,EN,1,1,1,20,20,20,20,20,1,1,1,1,20,30,20,30,1,1,1,1,10,30,10,20,2,1,5,1,2,2,1,20,4,4,3,4,5,1,18,7,4,66,7,1,4,3,2,1
2022-09-28 03:18:44,2022-09-28 03:45:05,0,100,1581,1,2022-09-28 03:45:07,R_122MTIQnp6QrjHp,anonymous,EN,0.8999999761581421,1,3,10,10,20,20,15,3,4,2,2,10,10,20,20,3,2,1,3,10,10,20,20,2,3,5,2,3,2,1,10,1,3,3,2,4,2,60,6,30,66,7,1,4,2,3,1
