StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,"Play2 ","Plane2 ",MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,"MrAB4 ","Play1 ","Plane1 ",Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,"Age ",Income,Education,Residence,Native language,Debriefing,FL_5_DO_FL_14,FL_5_DO_FL_15,FL_5_DO_FL_16,FL_5_DO_FL_17
2022-09-14 03:38:08,2022-09-14 04:52:55,0,100,4486,1,2022-09-14 04:52:55,R_22VUjJfry4ZqvtR,anonymous,PT-BR,1,1,3,5,5,10,10,20,5,1,4,2,5,5,10,10,1,2,2,3,10,10,10,10,2,5,1,5,3,2,2,15,1,3,3,4,5,2,24,2,18,24,3,1,3,4,2,1
2022-09-14 10:34:02,2022-09-14 10:52:53,0,100,1131,1,2022-09-14 10:52:53,R_2SrhzuCPudu6Tow,anonymous,PT-BR,1,1,2,5,10,10,15,20,5,3,5,1,5,15,10,25,3,2,1,2,10,15,10,15,1,5,3,5,3,2,2,20,1,3,2,4,5,1,52,6,40,24,3,1,3,1,2,4
2022-09-14 19:28:04,2022-09-14 19:38:43,0,100,639,1,2022-09-14 19:38:43,R_1CeeoJ43HlOofaZ,anonymous,PT-BR,1,1,1,5,5,10,10,25,5,1,1,2,5,5,10,10,1,1,3,1,5,5,10,10,2,3,2,5,1,1,3,15,1,3,2,1,5,2,37,8,19,24,3,1,2,4,1,3
2022-09-14 19:37:55,2022-09-14 19:46:07,0,100,491,1,2022-09-14 19:46:07,R_2zUzAg97Hv8wIE0,anonymous,PT-BR,1,1,1,5,5,10,10,10,5,1,1,2,5,5,10,10,1,2,2,2,5,5,10,10,2,1,5,1,2,2,2,5,1,3,2,1,5,1,32,6,16,24,3,1,3,2,4,1
2022-09-14 19:40:35,2022-09-14 19:49:38,0,100,542,1,2022-09-14 19:49:38,R_1DqyVFxWC8tbLan,anonymous,PT-BR,1,1,2,0,0,0,0,10,5,1,1,2,0,0,0,0,1,1,2,1,10,10,10,10,2,1,5,1,2,2,2,5,1,3,3,4,4,2,33,8,27,24,3,1,1,3,4,2
2022-09-14 19:46:51,2022-09-14 19:59:32,0,100,761,1,2022-09-14 19:59:32,R_Zad2gePQRmMdE7n,anonymous,PT-BR,0.8999999761581421,1,2,5,10,10,15,30,4,2,3,1,5,10,10,15,2,1,1,2,10,15,10,15,1,2,3,4,1,2,1,20,1,3,2,2,4,2,42,8,28,24,3,1,2,3,4,1
2022-09-14 19:49:50,2022-09-14 20:02:45,0,100,774,1,2022-09-14 20:02:46,R_2WGqOocm0pAaoFh,anonymous,PT-BR,1,1,3,10,20,20,40,10,5,1,3,1,5,20,10,40,1,2,2,1,10,20,10,20,1,5,1,3,2,1,2,5,1,3,2,2,4,1,46,8,20,24,3,1,4,1,3,2
2022-09-14 20:43:26,2022-09-14 21:02:53,0,100,1166,1,2022-09-14 21:02:53,R_1f2DfkRYqxpTePH,anonymous,PT-BR,0.8999999761581421,1,3,2.5,2.5,5,5,15,5,1,2,1,5,5,5,5,3,1,3,1,5,5,5,5,1,1,5,3,3,2,3,10,1,3,2,4,4,2,42,8,18,111,20,1,2,3,1,4
2022-09-14 21:22:25,2022-09-14 21:39:56,0,100,1050,1,2022-09-14 21:39:57,R_T1p5gH32bJhRp2p,anonymous,PT-BR,1,1,3,5,10,10,20,15,5,1,4,2,5,5,10,10,3,1,1,3,5,10,10,10,2,5,1,4,2,1,1,10,1,3,2,1,3,2,57,8,35,24,3,1,4,3,2,1
2022-09-14 21:31:24,2022-09-14 21:47:13,0,100,949,1,2022-09-14 21:47:14,R_2wSJZyxxij5XzL0,anonymous,PT-BR,1,1,1,0,5,0,10,15,5,1,3,2,5,10,10,15,1,1,2,1,10,15,10,15,2,3,1,5,2,1,3,5,1,3,2,1,5,2,47,8,20,24,3,1,4,3,2,1
2022-09-14 21:33:06,2022-09-14 21:50:16,0,100,1029,1,2022-09-14 21:50:17,R_3R1l92VZ7AsuEFp,anonymous,PT-BR,0.800000011920929,1,1,10,15,20,30,12,5,1,4,2,10,15,20,30,1,1,2,2,10,20,20,30,2,1,5,5,2,1,1,10,1,3,2,1,5,2,51,8,18,24,3,1,2,3,4,1
2022-09-14 22:14:14,2022-09-14 22:29:15,0,100,900,1,2022-09-14 22:29:15,R_2dFUxB07IwQAEFi,anonymous,PT-BR,1,1,3,0,5,0,10,10,5,1,1,2,5,5,10,10,3,1,2,2,10,10,10,10,2,5,1,1,2,1,2,5,1,3,3,4,5,2,57,6,29,24,3,1,1,2,4,3
2022-09-14 22:25:33,2022-09-14 22:42:40,0,100,1026,1,2022-09-14 22:42:40,R_3L0z1jDtR8KEcEx,anonymous,PT-BR,1,1,3,2.50,5,2.50,10,30,4,2,4,2,5,10,10,20,3,1,1,3,10,20,10,20,2,4,2,4,2,1,1,15,1,3,2,1,5,1,35,7,21,24,3,1,3,2,1,4
2022-09-14 22:31:16,2022-09-14 22:43:01,0,100,705,1,2022-09-14 22:43:01,R_1H1VwavangXbkUm,anonymous,PT-BR,0.8999999761581421,1,3,5,15,10,20,30,1,3,5,2,5,15,10,20,1,2,1,2,5,15,10,20,2,1,3,5,2,2,1,20,1,3,2,1,4,1,31,2,9,24,3,1,4,3,2,1
2022-09-14 22:32:48,2022-09-14 22:45:30,0,100,762,1,2022-09-14 22:45:31,R_3LZSxgMghVwU43T,anonymous,PT-BR,1,1,3,0,5,0,5,15,5,1,1,2,5,5,5,5,3,2,2,2,5,5,10,10,2,5,1,5,2,1,2,15,1,3,2,2,4,2,36,8,17,24,3,1,4,2,3,1
2022-09-14 22:50:40,2022-09-14 23:02:33,0,100,712,1,2022-09-14 23:02:33,R_1QL6cJadYt7FJ4o,anonymous,PT-BR,0.800000011920929,1,1,0,15,0,30,10,5,1,2,1,5,15,5,30,1,2,2,2,10,20,10,30,2,5,1,2,2,1,2,10.00,1,3,2,4,5,1,30,4,22,24,3,1,4,2,3,1
2022-09-14 22:50:19,2022-09-14 23:06:04,0,100,944,1,2022-09-14 23:06:04,R_1lmHo9TXSdZ4jLe,anonymous,PT-BR,1,1,1,0,5,0,10,20,5,2,1,2,5,5,10,10,1,1,3,2,10,10,10,10,2,1,1,5,2,1,1,10,1,3,2,4,5,2,51,8,23,24,3,1,4,2,1,3
2022-09-14 23:06:13,2022-09-14 23:20:23,0,100,849,1,2022-09-14 23:20:24,R_1pAL6bVmkg54DUC,anonymous,PT-BR,1,1,2,5,5,10,10,10,5,1,2,2,5,5,10,10,3,1,3,1,5,5,10,10,2,5,1,3,3,1,3,10,1,3,2,4,3,2,44,9,12,24,3,1,3,1,2,4
2022-09-14 23:16:05,2022-09-14 23:26:20,0,100,614,1,2022-09-14 23:26:20,R_1IWe1tTyNm4Ew8T,anonymous,PT-BR,0.8999999761581421,1,3,0,5,0,10,25,5,1,1,2,5,5,5,10,1,1,2,2,10,10,10,10,2,1,5,1,2,1,2,15,1,3,3,4,4,2,31,4,22,24,3,1,2,4,1,3
2022-09-14 23:59:19,2022-09-15 00:06:20,0,100,420,1,2022-09-15 00:06:20,R_3OieXcsrCCkkGBJ,anonymous,PT-BR,1,1,1,5,5,10,10,20,5,1,1,2,5,5,10,10,3,2,1,2,5,5,10,10,2,5,1,1,1,2,1,20,2,1,3,2,4,2,33,5,5,24,3,1,3,4,2,1
2022-09-15 00:08:28,2022-09-15 00:25:23,0,100,1015,1,2022-09-15 00:25:25,R_uwsKOFPv6Q8vYTT,anonymous,PT-BR,0.800000011920929,1,3,0.00,5.00,0.00,10.00,20.00,5,1,4,2,5.00,5.00,5.00,5.00,1,1,1,3,10.00,10.00,10.00,10.00,1,5,1,4,3,1,1,20.00,1,3,2,4,3,1,45,6,18,24,3,1,2,4,1,3
2022-09-15 01:06:30,2022-09-15 01:25:10,0,100,1120,1,2022-09-15 01:25:12,R_Zerp90Vux3SKbzb,anonymous,PT-BR,1,1,3,5,10,10,20,20,5,1,1,2,5,10,10,20,1,1,1,1,10,20,15,20,2,1,5,2,2,1,1,5,1,3,2,1,5,1,37,6,15,24,3,1,1,4,3,2
2022-09-15 01:18:24,2022-09-15 01:31:17,0,100,773,1,2022-09-15 01:31:19,R_2XbPzV90UwsD90M,anonymous,PT-BR,1,1,1,0,5,0,10,30,4,2,2,2,0,5,0,10,1,1,3,1,0,5,0,10,2,1,2,5,2,1,3,10,1,3,2,1,5,1,26,3,20,24,3,1,1,2,3,4
2022-09-15 01:23:21,2022-09-15 01:39:44,0,100,983,1,2022-09-15 01:39:44,R_31HI6Ov5NUuIf9h,anonymous,PT-BR,1,1,1,5,5,10,10,15,5,1,4,2,5,5,10,10,1,1,2,1,10,10,10,10,2,4,1,5,1,1,2,10,1,3,2,4,5,1,38,8,25,24,3,1,4,2,1,3
2022-09-15 01:56:10,2022-09-15 02:06:32,0,100,622,1,2022-09-15 02:06:34,R_PSAcygwZIe764a5,anonymous,PT-BR,1,1,3,0.00,0.00,0.00,0.00,10.00,5,5,5,1,5.00,5.00,10.00,10.00,3,1,1,3,5.00,5.00,5.00,5.00,1,5,1,5,3,1,1,10.00,1,1,2,2,5,2,56,7,18,24,3,1,2,1,3,4
2022-09-15 02:22:10,2022-09-15 02:36:45,0,100,874,1,2022-09-15 02:36:45,R_3jZJPMvlDjqsnuo,anonymous,PT-BR,0.8999999761581421,1,1,5,6,10,11,30,5,1,1,2,5,5,10,10,1,1,1,2,5,6,10,11,2,1,1,5,2,1,1,15,1,3,2,1,5,2,39,8,20,24,3,1,2,3,1,4
2022-09-15 02:35:31,2022-09-15 02:43:42,0,100,491,1,2022-09-15 02:43:43,R_1pVBClkIj3V4n7E,anonymous,PT-BR,0.800000011920929,1,3,10,15,15,20,10,3,2,3,2,10,15,15,20,3,1,2,3,10,15,15,20,1,3,3,3,3,1,3,15,2,3,3,3,3,2,32,3,14,24,3,1,1,2,3,4
2022-09-15 03:34:43,2022-09-15 03:56:35,0,100,1311,1,2022-09-15 03:56:36,R_2sP5KqvOofTgI7f,anonymous,PT-BR,0.8999999761581421,1,1,0,5,0,10,10,2,4,3,1,5,5,10,10,1,1,2,2,5,5,10,10,2,2,4,3,2,1,3,5,1,3,2,2,3,1,42,6,14,24,3,1,3,1,4,2
2022-09-15 03:55:22,2022-09-15 04:12:41,0,100,1038,1,2022-09-15 04:12:41,R_1jYRBEufYI5xLIV,anonymous,PT-BR,0.8999999761581421,1,2,5,10,5,20,6,5,5,5,2,5,10,10,20,3,1,3,2,10,15,15,20,2,5,5,5,3,1,3,6,1,3,2,4,5,2,51,3,30,24,3,1,3,4,2,1
2022-09-15 04:04:58,2022-09-15 04:14:44,0,100,586,1,2022-09-15 04:14:46,R_2uHUv2hNsBz7aYr,anonymous,PT-BR,1,1,3,5.00,5.00,10.00,10.00,30.00,1,1,1,2,10.00,10.00,10.00,10.00,3,2,3,3,10.00,10.00,10.00,10.00,2,1,1,5,3,1,3,10.00,2,3,1,3,4,2,42,9,15,24,3,1,1,4,3,2
2022-09-15 04:25:04,2022-09-15 04:36:31,0,100,687,1,2022-09-15 04:36:33,R_25FsD3QLoNItOHE,anonymous,PT-BR,0.8999999761581421,1,1,4.00,5.00,5.00,10.00,8.00,5,1,3,1,5.00,5.00,5.09,10.00,2,2,3,1,5.00,10.00,8.00,9.00,1,1,5,3,2,2,3,8.00,1,1,3,4,4,2,46,8,26,24,3,1,1,4,2,3
2022-09-15 04:35:41,2022-09-15 04:55:56,0,100,1214,1,2022-09-15 04:55:58,R_w6RFMQfN39UHEU9,anonymous,PT-BR,1,1,3,0,0,0,0,10,5,1,1,2,5,5,10,10,3,1,1,2,10,10,10,10,2,5,1,1,3,1,1,10,1,3,2,2,5,2,53,8,47,24,3,1,4,2,3,1
2022-09-15 04:39:26,2022-09-15 05:03:59,0,100,1473,1,2022-09-15 05:04:00,R_2e81uOmGi7cbyyF,anonymous,PT-BR,0.8999999761581421,1,3,5,5,10,10,20,1,5,1,2,5,5,10,10,3,2,2,2,10,10,10,10,1,1,2,1,3,1,1,15,1,3,3,4,4,2,65,4,16,24,3,1,1,4,3,2
